parent_uri,parent_label,child_uri,child_label,child_def
http://www.gamaizer.ai/cmo/skill/020b3c27-bae1-4b85-9d6f-eccee0f5ed99,gérer des fournitures,http://www.gamaizer.ai/cmo/skill/ca0f9294-09f6-4528-bb3d-604955f8acfd,gérer des fournitures agricoles,"Gérer les fournitures agricoles en prenant en charge les procédures d’achat et de stockage. Sélectionner et acheter des fournitures et des équipements tels que les semences, les produits alimentaires pour le bétail, les engrais et les machines agricoles."
http://www.gamaizer.ai/cmo/skill/020b3c27-bae1-4b85-9d6f-eccee0f5ed99,gérer des fournitures,http://www.gamaizer.ai/cmo/skill/eeb2c17a-79f1-4e6d-9786-c34d462b7ae1,maintenir des stocks de matériel vétérinaire,"Maintenir les stocks de matériel vétérinaire afin de garantir leur disponibilité. Assurer un stockage, une rotation et une tenue des registres appropriés pour les produits vétérinaires."
http://www.gamaizer.ai/cmo/skill/021,arts,http://www.gamaizer.ai/cmo/skill/0210,arts non définis,
http://www.gamaizer.ai/cmo/skill/021,arts,http://www.gamaizer.ai/cmo/skill/0211,techniques audiovisuelles et production multimédia,"Audio-visual techniques and media production is the study of techniques and skills to produce books or newspapers, radio or TV production, film or video production, recorded music production and graphic reproduction. It includes programmes and qualifications in methods of colour reproduction, photography and computer graphics. Study of combining pictures, words and decorations in the production of books, magazines, posters, adverts etc. is also included.
Programmes and qualifications with the following main content are classified here:
Animation
Bookbinding
Camera operating
Compositing (printing)
Computer game production
Computer type-setting
Film and video production
Graphic design
Graphic reproduction
Illustration
Interactive media design
Media techniques
Multimedia production
Photography
Pre-press operations
Print finishing and binding
Printing
Publishing design, lay-out
Radio and TV production
Recorded music production
Sound techniques
Type-setting

=== Inclusions
Desktop publishing and lay-out are included here.

=== Exclusions
Programmes and qualifications in the use of specific software applications for desktop publishing and website development are excluded from this detailed field and included in detailed field 0611 'Computer use'.
Study of journalism (wording and content of messages) is excluded from this detailed field and included in detailed field 0321 'Journalism and reporting'."
http://www.gamaizer.ai/cmo/skill/021,arts,http://www.gamaizer.ai/cmo/skill/0212,"stylisme, décoration et design industriel","Fashion, interior and industrial design is the study of creatively combining line, form and fabric in designing and constructing e.g. fashion garments, industrial products and interiors.
Programmes and qualifications with the following main content are classified here:
Costume design
Design of industrial products
Fashion design
Interior architecture
Interior design
Stage designing
Window dressing

=== Exclusions
Study of Building design is excluded from this detailed field and included in detailed field 0731 'Architecture and town planning'.
Study of Industrial design is excluded from this detailed field if emphasis is given to technical subjects and not to artistic design, and included in the appropriate detailed field under 071 'Engineering and engineering trades'.
Publishing design and graphic design are excluded from this detailed field and included in detailed field 0211 'Audio-visual techniques and media production'."
http://www.gamaizer.ai/cmo/skill/021,arts,http://www.gamaizer.ai/cmo/skill/0213,beaux-arts,"Fine arts is the study of visual forms of creative expression, dealing with theory, history, techniques, performance and production in fine arts.
Programmes and qualifications with the following main content are classified here:
Art theory
Calligraphy
Etching
Fine art printmaking
History of art
Painting
Philosophy of art
Sculpture

=== Exclusions
Training in ceramics, pottery etc is excluded from this detailed field and included in detailed field 0214 'Handicrafts'.
Study of architecture is excluded from this detailed field and included in detailed field 0731 'Architecture and town planning'.
Teacher training in arts is excluded from this detailed field and included in detailed field 0114 'Teacher training with subject specialisation'."
http://www.gamaizer.ai/cmo/skill/021,arts,http://www.gamaizer.ai/cmo/skill/0214,artisanat,"Handicrafts is the study of techniques and skills in a chosen craft, such as jewellery, pottery, weaving, woodcarving etc.
Programmes and qualifications with the following main content are classified here:
Ceramics
Crafts, folk arts and artisan
Decorative metal crafts
Indigenous crafts
Embroidery
Floristry (flower arranging)
Glass arts and craft
Goldsmithing
Jewellery
Making of musical instruments (not industrial)
Musical instruments (repairing and tuning)
Silversmithing
Stone carving (craft)
Weaving (craft)
Woodcarving

=== Exclusions
Study of industrial (large scaled mechanised) production of pottery, woven materials, embroidery etc. is excluded from this field and included in one of the detailed fields under broad field 07 'Engineering, manufacturing and construction'."
http://www.gamaizer.ai/cmo/skill/021,arts,http://www.gamaizer.ai/cmo/skill/0215,"musique, théâtre, danse, cirque","Music and performing arts is the study of the principles and techniques associated with performance involving music, speech, movement, mime, characterisation, improvisation and stage craft.
Programmes and qualifications with the following main content are classified here:
Acting and directing
Ballet
Choreography
Circus
Composition (music)
Conducting (music)
Creative and performance art
Dance
Drama
History of film and theatre
History of music
Music
Music conducting
Musicology
Theatre/Theatre sciences

=== Inclusions
Study of music and performing arts history and theory is included here.

=== Exclusions
Teacher training in music and other performing arts is excluded from this detailed field and included in detailed field 0114 'Teacher training with subject specialisation'.
022 Humanities (except languages)"
http://www.gamaizer.ai/cmo/skill/021,arts,http://www.gamaizer.ai/cmo/skill/0219,arts non classés ailleurs,
http://www.gamaizer.ai/cmo/skill/98a999db-72d5-4657-a0b0-2f850afd4368,apprécier la diversité des expressions culturelles et artistiques,http://www.gamaizer.ai/cmo/skill/bf1b6671-e8f4-4633-932e-15236780037b,histoire de la mode,Costumes et traditions culturelles autour de l’habillement.
http://www.gamaizer.ai/cmo/skill/0213,beaux-arts,http://www.gamaizer.ai/cmo/skill/0ef924c5-1ecb-4f94-b059-7516756a55ff,types de palettes,"Structure, propriétés et utilisation des deux principaux types de palettes: palettes à entretoise et palettes «blocs»."
http://www.gamaizer.ai/cmo/skill/0213,beaux-arts,http://www.gamaizer.ai/cmo/skill/14f9a27c-d52e-4e3d-9819-e564d4ec3d71,collections d'art,"Ensembles de tableaux, de sculptures, d’estampes, de dessins et d’autres œuvres qui constituent des collections dans un musée ou sont susceptibles de constituer de nouvelles collections en raison de l’intérêt qu’elles présentent pour un musée ou une galerie d’art."
http://www.gamaizer.ai/cmo/skill/0213,beaux-arts,http://www.gamaizer.ai/cmo/skill/17996b4f-1302-4bd7-a4c7-912b74feccf0,beaux-arts,"Théorie et techniques requises pour composer, produire et réaliser des œuvres d’arts plastiques, comme le dessin, la peinture, la sculpture et d’autres formes d’art."
http://www.gamaizer.ai/cmo/skill/0213,beaux-arts,http://www.gamaizer.ai/cmo/skill/4e8d34e2-b236-4d05-9607-85fb4bd9c0cb,valeurs historico-artistiques,Les valeurs historiques et artistiques impliquées dans les exemples d’une branche de l’art.
http://www.gamaizer.ai/cmo/skill/98a999db-72d5-4657-a0b0-2f850afd4368,apprécier la diversité des expressions culturelles et artistiques,http://www.gamaizer.ai/cmo/skill/4e8d34e2-b236-4d05-9607-85fb4bd9c0cb,valeurs historico-artistiques,Les valeurs historiques et artistiques impliquées dans les exemples d’une branche de l’art.
http://www.gamaizer.ai/cmo/skill/0213,beaux-arts,http://www.gamaizer.ai/cmo/skill/5f68b908-8762-4278-b60d-4a684050ae81,dimensions des palettes,"La normalisation et la réglementation des différentes dimensions des palettes, telles que les palettes ISO, les palettes d’Amérique du Nord ou les palettes européennes."
http://www.gamaizer.ai/cmo/skill/0213,beaux-arts,http://www.gamaizer.ai/cmo/skill/6c6f0d6e-1f31-4413-b2ee-dabe135b29a7,histoire de l'art,"L’histoire de l’art et des artistes, les tendances artistiques à travers les siècles et leurs évolutions contemporaines."
http://www.gamaizer.ai/cmo/skill/2b22f3b1-5de4-43f9-b6d1-b20f65871268,histoire,http://www.gamaizer.ai/cmo/skill/6c6f0d6e-1f31-4413-b2ee-dabe135b29a7,histoire de l'art,"L’histoire de l’art et des artistes, les tendances artistiques à travers les siècles et leurs évolutions contemporaines."
http://www.gamaizer.ai/cmo/skill/98a999db-72d5-4657-a0b0-2f850afd4368,apprécier la diversité des expressions culturelles et artistiques,http://www.gamaizer.ai/cmo/skill/6c6f0d6e-1f31-4413-b2ee-dabe135b29a7,histoire de l'art,"L’histoire de l’art et des artistes, les tendances artistiques à travers les siècles et leurs évolutions contemporaines."
http://www.gamaizer.ai/cmo/skill/0213,beaux-arts,http://www.gamaizer.ai/cmo/skill/6db3ac8e-8636-4ced-965b-75e35c3193c3,esthétique,Ensemble de principes sur lesquels quelque chose est attrayant et magnifique.
http://www.gamaizer.ai/cmo/skill/0213,beaux-arts,http://www.gamaizer.ai/cmo/skill/7c65323b-6c14-492d-930d-923aacdca169,types de pierres pour gravure,"Différents types de pierres pouvant être gravées. L’aspect, le coût et les applications habituelles de chaque type, ainsi que leurs propriétés en rapport avec le processus de gravure."
http://www.gamaizer.ai/cmo/skill/0213,beaux-arts,http://www.gamaizer.ai/cmo/skill/ae0f2a15-ba82-4a88-817c-431c58c70167,techniques de traçage manuel,"Techniques utilisées pour la réalisation détaillée de dessins au moyen de crayons spéciaux, de règles, de modèles et d’échelles."
http://www.gamaizer.ai/cmo/skill/0213,beaux-arts,http://www.gamaizer.ai/cmo/skill/f5b23047-990a-4576-a07a-320e7d040683,types de bosselage,"Différents types de bosselage produisent différents résultats et alignements et d’autres types d’impressions images.  Ils peuvent également inclure d’autres processus de presse, tels que  l'estampage ou impliquer l’utilisation de chaleur et de pression."
http://www.gamaizer.ai/cmo/skill/022,lettres (à l’exception des langues),http://www.gamaizer.ai/cmo/skill/0220,lettres (à l’exception des langues) non définis,
http://www.gamaizer.ai/cmo/skill/022,lettres (à l’exception des langues),http://www.gamaizer.ai/cmo/skill/0221,religion et théologie,"Religion and theology is the study of religious beliefs, concepts, symbols, expressions and texts of spirituality.
Programmes and qualifications with the following main content are classified here:
Religious history
Study of sacred books
Study of different religions
Theology

=== Inclusions
Included in this detailed field are programmes for children and young people, usually given in religious schools or seminars, in monasteries etc., aiming to develop an interest in the tenets of their religion and sufficient familiarity with its philosophy to assist in the propagation of their faith.

=== Exclusions
Basic programmes given in religious schools, seminars etc. containing religious instruction but not emphasising it or leading to a religious vocation, are excluded from this detailed field and included in 0011 'Basic programmes and qualifications'. Islamic sharia programmes and qualifications are excluded from this detailed field and included in detailed field 0421 'Law'."
http://www.gamaizer.ai/cmo/skill/022,lettres (à l’exception des langues),http://www.gamaizer.ai/cmo/skill/0222,histoire et archéologie,"History is the study of past events, especially the political, social and economic development of a country, a continent or the world. History of medicine is classified here, likewise the study of history of science and ideas. Archaeology is the study of ancient civilisations by scientific analysis of what is found in the ground.
Programmes and qualifications with the following main content are classified here:
Archaeology
Cultural history
Folklore studies
History
History of literature
History of medicine
History of science and ideas
History of technology

=== Inclusions
Restoration and preservation of artistic heritage are included here.

=== Exclusions
Study of literature combined with study of a specific language is excluded from this detailed field and included in detailed field 0232 'Literature and linguistics'.
Study of classical languages (Latin etc.) is excluded from this detailed field and included in detailed field 0231 'Language acquisition'.
Study of History of art is excluded from this detailed field and included in detailed field 0213 'Fine arts'.
Study of Music and performing arts history is excluded from this detailed field and included in detailed field 0215 'Music and performing arts'.
Study of Economic history/history of economics is excluded from this detailed field and included in detailed field 0311 'Economics'."
